"","city","Open_Date","EV Level1 EVSE Num","EV Level2 EVSE Num","EV DC Fast Count","county"
"6170","san jose",NA,NA,12,NA,"Santa Clara"
"6171","san jose",NA,NA,20,NA,"Santa Clara"
"6172","san jose",NA,NA,2,NA,"Santa Clara"
"6173","san jose",NA,NA,NA,3,"Santa Clara"
"6174","san jose",NA,NA,2,NA,"Santa Clara"
"6175","san jose","1/20/2020",NA,2,NA,"Santa Clara"
"6176","san jose",NA,NA,7,NA,"Santa Clara"
"6177","san jose","3/1/2019",NA,NA,10,"Santa Clara"
"6178","san jose",NA,NA,6,NA,"Santa Clara"
"6179","san jose",NA,NA,4,NA,"Santa Clara"
"6180","san jose",NA,NA,2,NA,"Santa Clara"
"6181","san jose",NA,NA,2,NA,"Santa Clara"
"6182","san jose",NA,NA,NA,2,"Santa Clara"
"6183","san jose",NA,NA,NA,1,"Santa Clara"
"6184","san jose",NA,NA,2,NA,"Santa Clara"
"6185","san jose","11/15/2017",NA,1,NA,"Santa Clara"
"6186","san jose",NA,NA,2,NA,"Santa Clara"
"6187","san jose",NA,NA,6,NA,"Santa Clara"
"6188","san jose",NA,NA,NA,2,"Santa Clara"
"6189","san jose",NA,NA,NA,4,"Santa Clara"
"6190","san jose","1/7/2021",NA,2,NA,"Santa Clara"
"6191","san jose",NA,NA,4,NA,"Santa Clara"
"6192","san jose",NA,NA,1,NA,"Santa Clara"
"6193","san jose",NA,NA,44,NA,"Santa Clara"
"6194","san jose",NA,NA,4,NA,"Santa Clara"
"6195","san jose",NA,NA,2,NA,"Santa Clara"
"6196","san jose","4/11/2015",NA,4,NA,"Santa Clara"
"6197","san jose",NA,NA,2,NA,"Santa Clara"
"6198","san jose",NA,NA,NA,2,"Santa Clara"
"6199","san jose",NA,NA,NA,1,"Santa Clara"
"6200","san jose","1/20/2020",NA,1,NA,"Santa Clara"
"6201","san jose",NA,NA,NA,4,"Santa Clara"
"6202","san jose",NA,NA,14,NA,"Santa Clara"
"6203","san jose",NA,NA,3,NA,"Santa Clara"
"6204","san jose",NA,NA,6,NA,"Santa Clara"
"6205","san jose",NA,NA,1,NA,"Santa Clara"
"6206","san jose","11/15/2017",NA,1,NA,"Santa Clara"
"6207","san jose",NA,NA,1,2,"Santa Clara"
"6208","san jose","8/31/2020",NA,NA,20,"Santa Clara"
"6209","san jose",NA,NA,3,NA,"Santa Clara"
"6210","san jose",NA,NA,4,NA,"Santa Clara"
"6211","san jose",NA,NA,11,NA,"Santa Clara"
"6212","san jose",NA,NA,2,NA,"Santa Clara"
"6213","san jose","5/31/2012",NA,8,NA,"Santa Clara"
"6214","san jose",NA,NA,6,NA,"Santa Clara"
"6215","san jose",NA,NA,2,NA,"Santa Clara"
"6216","san jose",NA,NA,4,NA,"Santa Clara"
"6217","san jose",NA,NA,2,NA,"Santa Clara"
"6218","san jose",NA,NA,2,NA,"Santa Clara"
"6219","san jose",NA,NA,6,NA,"Santa Clara"
"6220","san jose",NA,NA,4,NA,"Santa Clara"
"6221","san jose","12/1/2018",NA,NA,24,"Santa Clara"
"6222","san jose",NA,NA,14,NA,"Santa Clara"
"6223","san jose","10/1/2018",NA,NA,12,"Santa Clara"
"6224","san jose",NA,NA,6,NA,"Santa Clara"
"6225","san jose",NA,NA,4,NA,"Santa Clara"
"6226","san jose",NA,NA,1,NA,"Santa Clara"
"6227","san jose",NA,NA,5,NA,"Santa Clara"
"6228","san jose","9/30/2019",NA,NA,18,"Santa Clara"
"6229","san jose",NA,NA,4,NA,"Santa Clara"
"6230","san jose","9/30/2019",NA,15,NA,"Santa Clara"
"6231","san jose","3/15/2011",NA,1,NA,"Santa Clara"
"6232","san jose",NA,NA,6,NA,"Santa Clara"
"6233","san jose",NA,NA,4,NA,"Santa Clara"
"6234","san jose","8/1/2018",NA,15,NA,"Santa Clara"
"6235","san jose",NA,NA,16,NA,"Santa Clara"
"6236","san jose","12/4/2017",NA,2,NA,"Santa Clara"
"6237","san jose",NA,NA,4,NA,"Santa Clara"
"6238","san jose",NA,NA,4,NA,"Santa Clara"
"6239","san jose",NA,NA,8,NA,"Santa Clara"
"6240","san jose","2/18/2019",1,6,NA,"Santa Clara"
"6241","san jose",NA,NA,4,NA,"Santa Clara"
"6242","san jose","2/6/2019",NA,2,NA,"Santa Clara"
"6243","san jose","11/1/2018",NA,4,NA,"Santa Clara"
"6244","san jose","3/1/2017",NA,40,NA,"Santa Clara"
"6245","san jose",NA,NA,20,NA,"Santa Clara"
"6246","san jose",NA,NA,12,NA,"Santa Clara"
"6247","san jose",NA,NA,2,NA,"Santa Clara"
"6248","san jose",NA,NA,2,NA,"Santa Clara"
"6249","san jose","6/26/2020",NA,4,NA,"Santa Clara"
"6250","san jose",NA,NA,2,NA,"Santa Clara"
"6251","san jose",NA,NA,1,NA,"Santa Clara"
"6252","san jose","5/1/2019",NA,6,NA,"Santa Clara"
"6253","san jose","11/9/2020",NA,NA,14,"Santa Clara"
"6254","san jose",NA,NA,10,NA,"Santa Clara"
"6255","san jose",NA,NA,10,NA,"Santa Clara"
"6256","san jose",NA,NA,2,NA,"Santa Clara"
"6257","san jose","11/15/2017",1,NA,NA,"Santa Clara"
"6258","san jose","1/23/2019",NA,12,NA,"Santa Clara"
"6259","san jose",NA,NA,6,NA,"Santa Clara"
"6260","san jose",NA,NA,39,NA,"Santa Clara"
"6261","san jose",NA,NA,NA,2,"Santa Clara"
"6262","san jose",NA,NA,2,NA,"Santa Clara"
"6263","san jose",NA,NA,1,NA,"Santa Clara"
"6264","san jose",NA,NA,2,NA,"Santa Clara"
"6265","san jose",NA,NA,20,NA,"Santa Clara"
"6266","san jose",NA,NA,20,NA,"Santa Clara"
"6267","san jose",NA,NA,78,NA,"Santa Clara"
"6268","san jose",NA,NA,1,3,"Santa Clara"
"6269","san jose","12/23/2019",NA,3,NA,"Santa Clara"
"6270","san jose",NA,NA,23,NA,"Santa Clara"
"6271","san jose",NA,NA,6,NA,"Santa Clara"
"6272","san jose",NA,NA,2,NA,"Santa Clara"
"6273","san jose",NA,NA,2,NA,"Santa Clara"
"6274","san jose",NA,NA,1,NA,"Santa Clara"
"6275","san jose",NA,NA,1,NA,"Santa Clara"
"6276","san jose",NA,NA,2,NA,"Santa Clara"
"6277","san jose",NA,NA,2,NA,"Santa Clara"
"6278","san jose",NA,NA,18,NA,"Santa Clara"
"6279","san jose",NA,NA,4,NA,"Santa Clara"
"6280","san jose","3/27/2015",NA,4,NA,"Santa Clara"
"6281","san jose",NA,NA,2,NA,"Santa Clara"
"6282","san jose",NA,NA,NA,1,"Santa Clara"
"6283","san jose",NA,NA,1,3,"Santa Clara"
"6284","san jose","7/1/2015",NA,2,NA,"Santa Clara"
"6285","san jose",NA,NA,14,NA,"Santa Clara"
"6286","san jose","11/3/2020",NA,9,NA,"Santa Clara"
"6287","san jose",NA,NA,8,NA,"Santa Clara"
"6288","san jose",NA,NA,4,NA,"Santa Clara"
"6289","san jose",NA,NA,2,NA,"Santa Clara"
"6290","san jose",NA,NA,6,NA,"Santa Clara"
"6291","san jose","11/3/2020",NA,2,NA,"Santa Clara"
"6292","san jose",NA,NA,12,NA,"Santa Clara"
"6293","san jose","11/15/2017",NA,2,NA,"Santa Clara"
"6294","san jose","11/1/2018",NA,4,NA,"Santa Clara"
"6295","san jose","4/28/2015",NA,2,NA,"Santa Clara"
"6296","san jose","11/1/2018",NA,6,NA,"Santa Clara"
"6297","san jose","3/15/2011",NA,1,2,"Santa Clara"
"6298","san jose","12/15/2016",NA,2,NA,"Santa Clara"
"6299","san jose","11/1/2018",NA,12,NA,"Santa Clara"
"6300","san jose","11/3/2020",NA,4,NA,"Santa Clara"
"6301","san jose",NA,NA,18,NA,"Santa Clara"
"6302","san jose","5/9/2019",NA,8,NA,"Santa Clara"
"6303","san jose",NA,NA,12,NA,"Santa Clara"
"6304","san jose",NA,NA,14,NA,"Santa Clara"
"6305","san jose",NA,NA,2,NA,"Santa Clara"
"6306","san jose",NA,NA,2,NA,"Santa Clara"
"6307","san jose",NA,NA,2,NA,"Santa Clara"
"6308","san jose",NA,NA,2,NA,"Santa Clara"
"6309","san jose",NA,NA,2,NA,"Santa Clara"
"6310","san jose",NA,NA,6,NA,"Santa Clara"
"6311","san jose",NA,NA,2,NA,"Santa Clara"
"6312","san jose",NA,NA,4,NA,"Santa Clara"
"6313","san jose",NA,NA,2,NA,"Santa Clara"
"6314","san jose","2/13/2018",NA,4,NA,"Santa Clara"
"6315","san jose","5/31/2014",NA,2,NA,"Santa Clara"
"6316","san jose",NA,NA,2,NA,"Santa Clara"
"6317","san jose","6/1/2015",NA,1,NA,"Santa Clara"
"6318","san jose","1/31/2020",NA,11,4,"Santa Clara"
"6319","san jose",NA,NA,1,NA,"Santa Clara"
"6320","san jose",NA,NA,2,NA,"Santa Clara"
"6321","san jose","2/10/2019",NA,52,NA,"Santa Clara"
"6322","san jose",NA,NA,6,NA,"Santa Clara"
"6323","san jose",NA,NA,6,NA,"Santa Clara"
"6324","san jose",NA,NA,2,NA,"Santa Clara"
"6325","san jose",NA,NA,8,NA,"Santa Clara"
"6326","san jose",NA,NA,2,NA,"Santa Clara"
"6327","san jose",NA,NA,6,NA,"Santa Clara"
"6328","san jose",NA,NA,4,NA,"Santa Clara"
"6329","san jose",NA,NA,1,NA,"Santa Clara"
"6330","san juan bautista",NA,NA,1,NA,"San Benito"
"6331","san juan capistrano","3/15/2011",NA,2,1,"Orange"
"6332","san juan capistrano","4/1/2019",NA,4,NA,"Orange"
"6333","san juan capistrano","5/1/2014",NA,NA,7,"Orange"
"6334","san juan capistrano",NA,NA,6,NA,"Orange"
"6335","san leandro","1/20/2020",NA,2,NA,"Alameda"
"6336","san leandro",NA,NA,1,3,"Alameda"
"6337","san leandro","8/5/2013",NA,2,NA,"Alameda"
"6338","san leandro",NA,NA,3,NA,"Alameda"
"6339","san leandro",NA,NA,NA,4,"Alameda"
"6340","san leandro","9/13/2018",NA,4,NA,"Alameda"
"6341","san leandro","1/1/2018",NA,27,NA,"Alameda"
"6342","san leandro","12/19/2018",NA,10,NA,"Alameda"
"6343","san leandro",NA,NA,2,NA,"Alameda"
"6344","san leandro","11/1/2013",NA,1,NA,"Alameda"
"6345","san leandro","12/4/2017",NA,2,NA,"Alameda"
"6346","san leandro","11/1/2018",NA,8,NA,"Alameda"
"6347","san leandro",NA,NA,9,NA,"Alameda"
"6348","san leandro",NA,NA,2,NA,"Alameda"
"6349","san leandro","3/15/2011",NA,2,1,"Alameda"
"6350","san leandro",NA,NA,12,NA,"Alameda"
"6351","san leandro","3/31/2018",NA,2,NA,"Alameda"
"6352","san leandro","8/1/2015",NA,1,NA,"Alameda"
"6353","san leandro","11/3/2020",NA,12,NA,"Alameda"
"6354","san leandro",NA,NA,5,NA,"Alameda"
"6355","san leandro",NA,NA,4,NA,"Alameda"
"6356","san luis obispo","11/3/2020",NA,3,NA,"San Luis Obispo"
"6357","san luis obispo","4/15/2000",NA,4,NA,"San Luis Obispo"
"6358","san luis obispo","5/1/2015",NA,3,NA,"San Luis Obispo"
"6359","san luis obispo",NA,NA,1,NA,"San Luis Obispo"
"6360","san luis obispo",NA,NA,19,NA,"San Luis Obispo"
"6361","san luis obispo","11/3/2020",NA,2,NA,"San Luis Obispo"
"6362","san luis obispo",NA,NA,1,2,"San Luis Obispo"
"6363","san luis obispo","7/1/2012",NA,1,NA,"San Luis Obispo"
"6364","san luis obispo",NA,NA,4,NA,"San Luis Obispo"
"6365","san luis obispo",NA,NA,2,NA,"San Luis Obispo"
"6366","san luis obispo",NA,NA,2,NA,"San Luis Obispo"
"6367","san luis obispo",NA,NA,4,NA,"San Luis Obispo"
"6368","san luis obispo","4/1/2018",NA,1,NA,"San Luis Obispo"
"6369","san luis obispo","7/23/2018",NA,NA,16,"San Luis Obispo"
"6370","san luis obispo","3/15/2011",NA,4,1,"San Luis Obispo"
"6371","san luis obispo",NA,NA,8,NA,"San Luis Obispo"
"6372","san luis obispo","7/15/2002",1,1,NA,"San Luis Obispo"
"6373","san luis obispo","4/15/2000",NA,2,NA,"San Luis Obispo"
"6374","san luis obispo",NA,NA,24,NA,"San Luis Obispo"
"6375","san luis obispo","6/30/2012",NA,6,NA,"San Luis Obispo"
"6376","san luis obispo","4/1/2018",NA,2,NA,"San Luis Obispo"
"6377","san luis obispo","11/1/2015",NA,1,NA,"San Luis Obispo"
"6378","san luis obispo","4/15/2000",NA,4,NA,"San Luis Obispo"
"6379","san marcos",NA,NA,4,NA,"San Diego"
"6380","san marcos",NA,NA,2,NA,"San Diego"
"6381","san marcos",NA,NA,3,NA,"San Diego"
"6382","san marcos",NA,NA,4,NA,"San Diego"
"6383","san marcos","1/1/2016",NA,3,NA,"San Diego"
"6384","san marcos","5/1/2015",NA,2,NA,"San Diego"
"6385","san marcos",NA,NA,2,NA,"San Diego"
"6386","san marcos","11/1/2018",NA,3,NA,"San Diego"
"6387","san marcos","11/3/2020",NA,2,NA,"San Diego"
"6388","san marcos",NA,NA,3,NA,"San Diego"
"6389","san marcos",NA,NA,2,NA,"San Diego"
"6390","san marcos",NA,NA,2,NA,"San Diego"
"6391","san martin","11/1/2018",NA,20,NA,"Santa Clara"
"6392","san mateo",NA,NA,2,NA,"San Mateo"
"6393","san mateo",NA,NA,4,NA,"San Mateo"
"6394","san mateo",NA,NA,6,NA,"San Mateo"
"6395","san mateo",NA,NA,6,NA,"San Mateo"
"6396","san mateo","11/3/2020",NA,16,NA,"San Mateo"
"6397","san mateo",NA,NA,2,NA,"San Mateo"
"6398","san mateo",NA,NA,8,NA,"San Mateo"
"6399","san mateo",NA,NA,2,NA,"San Mateo"
"6400","san mateo",NA,NA,6,NA,"San Mateo"
"6401","san mateo",NA,NA,1,NA,"San Mateo"
"6402","san mateo",NA,NA,2,NA,"San Mateo"
"6403","san mateo",NA,NA,6,NA,"San Mateo"
"6404","san mateo",NA,NA,3,8,"San Mateo"
"6405","san mateo","3/1/2015",NA,NA,8,"San Mateo"
"6406","san mateo",NA,NA,2,NA,"San Mateo"
"6407","san mateo",NA,NA,4,NA,"San Mateo"
"6408","san mateo",NA,NA,1,NA,"San Mateo"
"6409","san mateo",NA,NA,2,NA,"San Mateo"
"6410","san mateo",NA,NA,2,NA,"San Mateo"
"6411","san mateo",NA,NA,2,NA,"San Mateo"
"6412","san mateo",NA,NA,2,2,"San Mateo"
"6413","san mateo",NA,NA,8,NA,"San Mateo"
"6414","san mateo",NA,NA,NA,4,"San Mateo"
"6415","san mateo",NA,NA,NA,4,"San Mateo"
"6416","san mateo",NA,NA,7,NA,"San Mateo"
"6417","san mateo",NA,NA,NA,4,"San Mateo"
"6418","san mateo","7/23/2018",NA,NA,12,"San Mateo"
"6419","san mateo",NA,NA,10,NA,"San Mateo"
"6420","san mateo","11/3/2020",NA,4,NA,"San Mateo"
"6421","san mateo",NA,NA,4,NA,"San Mateo"
"6422","san mateo",NA,NA,2,NA,"San Mateo"
"6423","san mateo",NA,NA,2,NA,"San Mateo"
"6424","san mateo",NA,NA,4,NA,"San Mateo"
"6425","san mateo",NA,NA,4,NA,"San Mateo"
"6426","san mateo",NA,NA,2,NA,"San Mateo"
"6427","san mateo",NA,NA,1,NA,"San Mateo"
"6428","san mateo",NA,NA,2,NA,"San Mateo"
"6429","san miguel",NA,NA,NA,2,"San Luis Obispo"
"6430","san pablo",NA,NA,2,NA,"Contra Costa"
"6431","san pablo",NA,NA,6,NA,"Contra Costa"
"6432","san pablo",NA,NA,2,NA,"Contra Costa"
"6433","san pablo",NA,NA,1,NA,"Contra Costa"
"6434","san pablo",NA,NA,7,NA,"Contra Costa"
"6435","san pedro",NA,NA,3,NA,"Los Angeles"
"6436","san pedro","3/4/2013",NA,1,NA,"Los Angeles"
"6437","san pedro",NA,NA,1,NA,"Los Angeles"
"6438","san pedro","8/15/2018",NA,1,NA,"Los Angeles"
"6439","san pedro","8/15/2018",NA,1,NA,"Los Angeles"
"6440","san pedro","10/1/2018",NA,1,NA,"Los Angeles"
"6441","san pedro","9/1/2018",NA,1,NA,"Los Angeles"
"6442","san pedro","3/26/2013",NA,4,NA,"Los Angeles"
"6443","san pedro",NA,NA,1,NA,"Los Angeles"
"6444","san pedro",NA,NA,1,2,"Los Angeles"
"6445","san rafael",NA,NA,2,NA,"Marin"
"6446","san rafael","9/30/2019",NA,2,NA,"Marin"
"6447","san rafael",NA,NA,2,NA,"Marin"
"6448","san rafael",NA,NA,2,NA,"Marin"
"6449","san rafael",NA,NA,14,NA,"Marin"
"6450","san rafael",NA,NA,2,NA,"Marin"
"6451","san rafael",NA,NA,22,NA,"Marin"
"6452","san rafael",NA,NA,35,NA,"Marin"
"6453","san rafael",NA,NA,16,NA,"Marin"
"6454","san rafael",NA,NA,11,NA,"Marin"
"6455","san rafael",NA,NA,14,NA,"Marin"
"6456","san rafael",NA,NA,9,NA,"Marin"
"6457","san rafael",NA,NA,15,NA,"Marin"
"6458","san rafael",NA,NA,2,NA,"Marin"
"6459","san rafael",NA,NA,NA,2,"Marin"
"6460","san rafael",NA,NA,2,NA,"Marin"
"6461","san rafael",NA,NA,NA,1,"Marin"
"6462","san rafael",NA,NA,1,2,"Marin"
"6463","san rafael","11/3/2020",NA,2,NA,"Marin"
"6464","san rafael",NA,NA,2,NA,"Marin"
"6465","san rafael",NA,NA,2,NA,"Marin"
"6466","san rafael",NA,NA,9,NA,"Marin"
"6467","san rafael","3/9/2013",NA,2,NA,"Marin"
"6468","san rafael",NA,NA,14,NA,"Marin"
"6469","san rafael",NA,NA,2,NA,"Marin"
"6470","san rafael",NA,NA,13,NA,"Marin"
"6471","san rafael",NA,NA,1,NA,"Marin"
"6472","san rafael",NA,NA,16,NA,"Marin"
"6473","san rafael",NA,NA,13,NA,"Marin"
"6474","san rafael",NA,NA,1,NA,"Marin"
"6475","san rafael",NA,NA,2,NA,"Marin"
"6476","san rafael",NA,NA,2,NA,"Marin"
"6477","san ramon","11/1/2018",NA,4,NA,"Contra Costa"
"6478","san ramon",NA,1,1,NA,"Contra Costa"
"6479","san ramon",NA,1,3,NA,"Contra Costa"
"6480","san ramon",NA,NA,6,NA,"Contra Costa"
"6481","san ramon","4/1/2019",NA,3,NA,"Contra Costa"
"6482","san ramon","8/14/2019",NA,15,NA,"Contra Costa"
"6483","san ramon",NA,NA,3,NA,"Contra Costa"
"6484","san ramon",NA,NA,3,NA,"Contra Costa"
"6485","san ramon","7/24/2019",NA,66,NA,"Contra Costa"
"6486","san ramon","12/1/2018",NA,NA,10,"Contra Costa"
"6487","san ramon",NA,NA,10,NA,"Contra Costa"
"6488","san ramon","11/3/2020",NA,4,NA,"Contra Costa"
"6489","san ramon",NA,NA,2,NA,"Contra Costa"
"6490","san ramon","5/27/2020",NA,6,NA,"Contra Costa"
"6491","san ramon","7/28/2020",NA,6,NA,"Contra Costa"
"6492","san ramon","9/30/2019",NA,NA,20,"Contra Costa"
"6493","san ramon","2/11/2019",NA,39,NA,"Contra Costa"
"6494","san ramon",NA,NA,4,NA,"Contra Costa"
"6495","san ramon","7/10/2020",NA,29,NA,"Contra Costa"
"6496","san ramon",NA,NA,2,2,"Contra Costa"
"6497","san ramon",NA,NA,1,3,"Contra Costa"
"6498","san ramon","4/1/2019",NA,17,NA,"Contra Costa"
"6499","san simeon","1/1/2014",NA,1,NA,"San Luis Obispo"
"6500","san simeon","4/1/2015",NA,1,NA,"San Luis Obispo"
"6501","san simeon","11/1/2018",NA,12,NA,"San Luis Obispo"
"6502","san ysidro",NA,NA,1,2,"San Diego"
"6503","sanger",NA,NA,6,NA,"Fresno"
"6504","sanger","1/1/2017",NA,6,NA,"Fresno"
"6505","sanger","1/1/2017",NA,2,NA,"Fresno"
"6506","sanger","2/12/2020",NA,4,NA,"Fresno"
"6507","sanger","4/1/2019",NA,2,NA,"Fresno"
"6508","sanger",NA,NA,2,NA,"Fresno"
"6509","santa ana",NA,NA,2,NA,"Orange"
"6510","santa ana","1/20/2020",NA,2,NA,"Orange"
"6511","santa ana","11/1/2017",NA,NA,14,"Orange"
"6512","santa ana",NA,NA,4,NA,"Orange"
"6513","santa ana",NA,NA,2,NA,"Orange"
"6514","santa ana",NA,NA,2,NA,"Orange"
"6515","santa ana",NA,NA,1,3,"Orange"
"6516","santa ana",NA,NA,1,3,"Orange"
"6517","santa ana",NA,NA,1,1,"Orange"
"6518","santa ana",NA,NA,2,NA,"Orange"
"6519","santa ana",NA,NA,2,NA,"Orange"
"6520","santa ana","1/20/2020",NA,2,NA,"Orange"
"6521","santa ana","4/30/2017",NA,12,NA,"Orange"
"6522","santa ana","5/30/2002",NA,6,NA,"Orange"
"6523","santa ana",NA,NA,1,3,"Orange"
"6524","santa ana",NA,NA,2,NA,"Orange"
"6525","santa ana",NA,NA,4,NA,"Orange"
"6526","santa ana","1/20/2020",NA,2,NA,"Orange"
"6527","santa ana","2/28/2020",NA,2,NA,"Orange"
"6528","santa ana",NA,NA,4,NA,"Orange"
"6529","santa ana",NA,NA,4,NA,"Orange"
"6530","santa ana",NA,NA,2,NA,"Orange"
"6531","santa ana",NA,NA,2,NA,"Orange"
"6532","santa ana",NA,NA,2,NA,"Orange"
"6533","santa ana","4/1/2019",NA,1,NA,"Orange"
"6534","santa ana",NA,NA,2,NA,"Orange"
"6535","santa ana",NA,NA,1,NA,"Orange"
"6536","santa ana",NA,NA,2,NA,"Orange"
"6537","santa ana",NA,NA,2,NA,"Orange"
"6538","santa ana",NA,NA,2,4,"Orange"
"6539","santa ana",NA,NA,2,NA,"Orange"
"6540","santa ana",NA,NA,6,NA,"Orange"
"6541","santa ana","11/23/2020",NA,NA,20,"Orange"
"6542","santa ana",NA,NA,2,NA,"Orange"
"6543","santa ana",NA,NA,NA,2,"Orange"
"6544","santa ana",NA,NA,2,NA,"Orange"
"6545","santa ana",NA,NA,4,NA,"Orange"
"6546","santa ana",NA,NA,NA,4,"Orange"
"6547","santa ana","1/20/2020",NA,2,NA,"Orange"
"6548","santa barbara",NA,NA,3,NA,"Santa Barbara"
"6549","santa barbara","9/1/2017",NA,3,NA,"Santa Barbara"
"6550","santa barbara","11/1/2018",NA,4,NA,"Santa Barbara"
"6551","santa barbara","12/15/2016",NA,2,NA,"Santa Barbara"
"6552","santa barbara","1/1/2016",NA,6,NA,"Santa Barbara"
"6553","santa barbara",NA,NA,6,NA,"Santa Barbara"
"6554","santa barbara","8/15/2016",NA,1,NA,"Santa Barbara"
"6555","santa barbara","5/1/2015",NA,4,NA,"Santa Barbara"
"6556","santa barbara","5/1/2013",NA,1,NA,"Santa Barbara"
"6557","santa barbara",NA,NA,6,NA,"Santa Barbara"
"6558","santa barbara",NA,NA,2,NA,"Santa Barbara"
"6559","santa barbara",NA,NA,NA,1,"Santa Barbara"
"6560","santa barbara",NA,NA,2,NA,"Santa Barbara"
"6561","santa barbara","1/23/2013",NA,4,NA,"Santa Barbara"
"6562","santa barbara","2/21/2013",NA,3,NA,"Santa Barbara"
"6563","santa barbara",NA,NA,4,NA,"Santa Barbara"
"6564","santa barbara","7/1/2015",NA,4,NA,"Santa Barbara"
"6565","santa barbara",NA,2,2,NA,"Santa Barbara"
"6566","santa barbara","11/3/2020",NA,4,NA,"Santa Barbara"
"6567","santa barbara","3/24/2017",NA,2,NA,"Santa Barbara"
"6568","santa barbara",NA,NA,6,NA,"Santa Barbara"
"6569","santa barbara","1/20/2020",NA,2,NA,"Santa Barbara"
"6570","santa barbara",NA,2,2,NA,"Santa Barbara"
"6571","santa barbara",NA,NA,NA,2,"Santa Barbara"
"6572","santa barbara",NA,NA,8,NA,"Santa Barbara"
"6573","santa barbara",NA,NA,10,NA,"Santa Barbara"
"6574","santa barbara",NA,NA,2,NA,"Santa Barbara"
"6575","santa barbara","1/1/2014",NA,2,NA,"Santa Barbara"
"6576","santa barbara","12/20/2012",NA,2,NA,"Santa Barbara"
"6577","santa barbara","8/1/2015",NA,3,NA,"Santa Barbara"
"6578","santa barbara",NA,NA,3,NA,"Santa Barbara"
"6579","santa barbara",NA,NA,2,NA,"Santa Barbara"
"6580","santa barbara",NA,2,2,NA,"Santa Barbara"
"6581","santa barbara",NA,NA,3,NA,"Santa Barbara"
"6582","santa barbara",NA,NA,2,NA,"Santa Barbara"
"6583","santa barbara",NA,NA,1,NA,"Santa Barbara"
"6584","santa barbara","1/1/2014",NA,4,1,"Santa Barbara"
"6585","santa barbara",NA,NA,2,NA,"Santa Barbara"
"6586","santa barbara",NA,NA,2,NA,"Santa Barbara"
"6587","santa barbara",NA,NA,8,NA,"Santa Barbara"
"6588","santa barbara","6/1/2017",NA,2,NA,"Santa Barbara"
"6589","santa barbara",NA,NA,2,NA,"Santa Barbara"
"6590","santa clara",NA,NA,2,NA,"Santa Clara"
"6591","santa clara",NA,NA,NA,2,"Santa Clara"
"6592","santa clara",NA,NA,NA,1,"Santa Clara"
"6593","santa clara","2/8/2016",NA,8,NA,"Santa Clara"
"6594","santa clara","11/15/2017",NA,4,NA,"Santa Clara"
"6595","santa clara",NA,NA,2,NA,"Santa Clara"
"6596","santa clara",NA,NA,2,NA,"Santa Clara"
"6597","santa clara",NA,NA,14,NA,"Santa Clara"
"6598","santa clara","4/24/2018",NA,17,NA,"Santa Clara"
"6599","santa clara","11/3/2020",NA,21,NA,"Santa Clara"
"6600","santa clara","11/1/2018",NA,6,NA,"Santa Clara"
"6601","santa clara",NA,NA,8,NA,"Santa Clara"
"6602","santa clara",NA,NA,4,2,"Santa Clara"
"6603","santa clara",NA,NA,4,NA,"Santa Clara"
"6604","santa clara","11/1/2016",NA,2,NA,"Santa Clara"
"6605","santa clara","3/15/2011",NA,1,NA,"Santa Clara"
"6606","santa clara",NA,NA,6,NA,"Santa Clara"
"6607","santa clara",NA,NA,12,NA,"Santa Clara"
"6608","santa clara","8/30/2011",NA,11,NA,"Santa Clara"
"6609","santa clara",NA,NA,48,NA,"Santa Clara"
"6610","santa clara",NA,NA,18,NA,"Santa Clara"
"6611","santa clara",NA,NA,2,NA,"Santa Clara"
"6612","santa clara",NA,NA,2,NA,"Santa Clara"
"6613","santa clara",NA,NA,2,NA,"Santa Clara"
"6614","santa clara","11/1/2018",NA,2,NA,"Santa Clara"
"6615","santa clara",NA,NA,4,NA,"Santa Clara"
"6616","santa clara",NA,NA,1,NA,"Santa Clara"
"6617","santa clara",NA,NA,36,NA,"Santa Clara"
"6618","santa clara","6/26/2020",NA,11,NA,"Santa Clara"
"6619","santa clara",NA,NA,1,NA,"Santa Clara"
"6620","santa clara",NA,NA,8,NA,"Santa Clara"
"6621","santa clara",NA,NA,2,NA,"Santa Clara"
"6622","santa clara","6/15/2011",NA,14,NA,"Santa Clara"
"6623","santa clara","8/10/2020",NA,1,NA,"Santa Clara"
"6624","santa clara",NA,NA,1,1,"Santa Clara"
"6625","santa clara",NA,NA,32,NA,"Santa Clara"
"6626","santa clara",NA,NA,2,NA,"Santa Clara"
"6627","santa clara",NA,NA,5,NA,"Santa Clara"
"6628","santa clara",NA,NA,8,NA,"Santa Clara"
"6629","santa clara",NA,NA,2,NA,"Santa Clara"
"6630","santa clara",NA,NA,1,NA,"Santa Clara"
"6631","santa clara",NA,NA,71,NA,"Santa Clara"
"6632","santa clara",NA,NA,1,NA,"Santa Clara"
"6633","santa clara",NA,NA,2,NA,"Santa Clara"
"6634","santa clara",NA,NA,2,NA,"Santa Clara"
"6635","santa clara",NA,NA,9,NA,"Santa Clara"
"6636","santa clara",NA,NA,2,NA,"Santa Clara"
"6637","santa clara",NA,NA,4,NA,"Santa Clara"
"6638","santa clara","11/3/2020",NA,1,NA,"Santa Clara"
"6639","santa clara","3/6/2017",NA,2,NA,"Santa Clara"
"6640","santa clara",NA,NA,4,NA,"Santa Clara"
